----- 06-18-2015 03:07:59.294 	Story Started! -----
06-18-2015 04:00:33.001 	SLIDE		
06-18-2015 04:00:33.125 	0		
06-18-2015 04:00:33.230 	PAUSE		
06-18-2015 04:00:35.336 	0		
06-18-2015 04:00:35.443 	0		
06-18-2015 04:00:35.551 	SPEECH		Laten we eens kijken wat jullie dachten.
06-18-2015 04:00:38.150 	QUIZ_ANSWER		
06-18-2015 04:00:46.728 	0		
06-18-2015 04:00:46.835 	0		
06-18-2015 04:00:46.942 	SLIDE		
06-18-2015 04:00:47.069 	PAUSE		
06-18-2015 04:00:47.676 	BEHAVIOR, SPEECH	HandOver	Het juiste antwoord is de stofzuiger.
06-18-2015 04:00:50.931 	BEHAVIOR, SPEECH	Weigh	De meeste stofzuigers kunnen niets waar nemen. De Roomba robot is een uitzondering!
06-18-2015 04:00:56.305 	0		
06-18-2015 04:00:56.410 	0		
06-18-2015 04:00:56.517 	BEHAVIOR	Twinkle	
06-18-2015 04:00:59.203 	BEHAVIOR	AllOn	
06-18-2015 04:00:59.856 	SLIDE		
06-18-2015 04:01:00.039 	SPEECH		\pau=1000\ 
06-18-2015 04:01:02.126 	0		
06-18-2015 04:01:02.232 	0		
06-18-2015 04:01:02.337 	BEHAVIOR, SPEECH	PushAsideBoth	Robots gebruiken sensoren om iets te zien in de wereld.
06-18-2015 04:01:06.308 	PAUSE		
06-18-2015 04:01:06.615 	BEHAVIOR, SPEECH	SpreadLeft	Mensen kunnen dingen zien met hun ogen of iets horen met hun oren.
06-18-2015 04:01:10.512 	SPEECH		{behavior|Tiny} 
06-18-2015 04:01:12.469 	SPEECH		En ze kunnen iets voelen door het aan te raken.
06-18-2015 04:01:15.098 	PAUSE		
06-18-2015 04:01:15.703 	BEHAVIOR, SPEECH	PressDown	Een robot heeft een camera om mee te kijken en een microfoon om mee te horen.
06-18-2015 04:01:20.229 	SPEECH		Een robot zou ook de temperatuur kunnen meten met een ingebouwde thermometer.
06-18-2015 04:01:24.949 	0		
06-18-2015 04:01:25.055 	0		
06-18-2015 04:01:25.162 	BEHAVIOR	Twinkle	
06-18-2015 04:01:27.844 	BEHAVIOR	AllOn	
06-18-2015 04:01:28.496 	SLIDE		
06-18-2015 04:01:28.685 	SPEECH		\pau=1000\ 
06-18-2015 04:01:30.733 	0		
06-18-2015 04:01:30.839 	0		
06-18-2015 04:01:30.946 	BEHAVIOR, SPEECH	YouAndMe	Ik heb twee cameras waarmee ik kan kijken, maar die zitten niet in mijn ogen.
06-18-2015 04:01:35.544 	BEHAVIOR, SPEECH	MeAndYou	Op het plaatje kun je zien waar mijn cameras zitten.
06-18-2015 04:01:38.734 	SPEECH		Ik zie wel minder goed met mijn cameras dan jullie en vindt dat nog heel moeilijk.
06-18-2015 04:01:43.555 	BEHAVIOR, SPEECH	No	Ik kan nog niet alles herkennen wat jullie wel kunnen zien.
06-18-2015 04:01:46.811 	SPEECH		 
06-18-2015 04:01:46.953 	BEHAVIOR, SPEECH	State	Ik kan ook fotoos maken met mijn camera.
06-18-2015 04:01:50.274 	BEHAVIOR, PAUSE	LookAround	
06-18-2015 04:01:54.094 	0		
06-18-2015 04:01:54.199 	0		
06-18-2015 04:01:54.305 	BEHAVIOR, SPEECH	First	Ik zal nu een foto van jullie maken en die aan jullie laten zien.
06-18-2015 04:01:58.060 	0		
06-18-2015 04:01:58.167 	0		
06-18-2015 04:01:58.277 	BEHAVIOR, SPEECH	PhotoHeadPose	Dat kost een beetje tijd, hebben jullie heel even geduld?
06-18-2015 04:02:02.262 	PAUSE		
